Purchase-date,Customer ID,Title,Quantity,Item Price,Total_Amount,Profit (INR),Category_OLTP,Ship-City,Ship-State
2019-08-08T14:52:22+00:00,B07FWXUUT,Together with Social Science Study Material for Class 9,1,420.0,487.0,75.6,school,GAYA,BIHAR
2019-08-08T16:10:46+00:00,B07FWYTQZ,Together with Social Science Study Material for Class 9,1,420.0,487.0,75.6,school,BENGALURU,KARNATAKA
2019-08-08T16:57:52+00:00,B07FWVYSX,Chemistry Part I & II Class 12 with Free Car Anti Slip Mat (2016),1,381.0,448.0,68.58,School,BENGALURU,KARNATAKA
2019-08-08T17:19:44+00:00,B07FWYAWW,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,287.0,39.6,School,Tarakeswar,WEST BENGAL
2019-08-08T17:42:14+00:00,B07FWWUYT,Social and Political Life Part - 1 Textbook in Social Science for Class - 6  - 658,1,129.0,196.0,23.22,school,BENGALURU,KARNATAKA
2019-08-08T17:47:59+00:00,B07FWXWSQ,Social and Political Life Part - 1 Textbook in Social Science for Class - 6  - 658,1,129.0,196.0,23.22,school,HOSUR,TAMIL NADU
2019-08-08T17:55:08+00:00,B07FWVBXS,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,1,85.78,152.78,15.4404,school,Pune,MAHARASHTRA
2019-08-09T04:38:31+00:00,B07FWVZXQ,Science textbook for Class -7 - 2020 (NCERT),1,175.0,242.0,31.5,school,VAPI,GUJARAT
2019-08-09T07:08:02+00:00,B07FWVVYT,Veterinary Medicine (Second edition 2013),1,160.0,227.0,20.8,college,NEW DELHI,DELHI
2019-08-09T08:37:36+00:00,B07FWVZWT,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,1,157.0,224.0,28.26,school,BENGALURU,KARNATAKA
2019-08-09T09:57:29+00:00,B07FWXXUS,Science textbook for Class -7 - 2020 (NCERT),1,175.0,242.0,31.5,school,AHMEDABAD,GUJARAT
2019-08-09T10:41:14+00:00,B07FWVUQT,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,287.0,39.6,School,GREATER NOIDA,UTTAR PRADESH
2019-08-09T12:32:14+00:00,B07FWVUTU,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,1,85.78,152.78,15.4404,school,SURAT,GUJARAT
2019-08-09T12:55:09+00:00,B07FWVUQT,Science textbook for Class -7 - 2020 (NCERT),1,175.0,242.0,31.5,school,GREATER NOIDA,UTTAR PRADESH
2019-08-09T14:33:44+00:00,B07FWVUWS,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,1,97.0,107.0,17.46,school,NOIDA,UTTAR PRADESH
2019-08-09T14:41:11+00:00,B07FWXZSS,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,1,198.0,208.0,35.64,school,AGARTALA,TRIPURA
2019-08-09T14:41:16+00:00,B07FWVURX,Science textbook for Class -7 - 2020 (NCERT),1,175.0,185.0,31.5,school,BENGALURU,KARNATAKA
2019-08-09T14:44:57+00:00,B07FWVUVV,Mathematics Textbook for Class 8- 852,1,180.0,190.0,32.4,school,SAKRI,MAHARASHTRA
2019-08-09T14:52:53+00:00,B07FWVXUQ,Science textbook for Class -7 - 2020 (NCERT),1,175.0,185.0,31.5,school,MAHOOR,MAHARASHTRA
2019-08-09T14:57:44+00:00,B07FWXZXV,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,1,198.0,208.0,35.64,school,AZAMGARH,UTTAR PRADESH
2019-08-09T15:07:53+00:00,B07FWYWZV,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,230.0,39.6,School,GWALIOR,MADHYA PRADESH
2019-08-09T15:23:07+00:00,B07FWVYUR,Science textbook for Class -7 - 2020 (NCERT),1,175.0,185.0,31.5,school,AHMEDABAD,GUJARAT
2019-08-09T15:50:21+00:00,B07FWYWWT,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,1,157.0,167.0,28.26,school,BARABANKI,UTTAR PRADESH
2019-08-09T16:00:25+00:00,B07FWVUQV,Science textbook for Class -7 - 2020 (NCERT),1,175.0,185.0,31.5,school,PARBHANI,MAHARASHTRA
2019-08-09T16:01:37+00:00,B07FWYVWW,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,1,111.0,121.0,19.98,school,VISAKHAPATNAM,ANDHRA PRADESH
2019-08-09T16:18:11+00:00,B07FWYZRV,English 9th class workbook Words & Expression Ncert,1,180.0,190.0,32.4,School,MIRGANJ,UTTAR PRADESH
2019-08-09T16:24:12+00:00,B07FWVUUQ,English 9th class workbook Words & Expression Ncert,2,360.0,370.0,64.8,School,PUNE,MAHARASHTRA
2019-08-09T16:32:08+00:00,B07FWXASV,English 9th class workbook Words & Expression Ncert,1,180.0,190.0,32.4,School,MANDVI KACHCHH DISTRICT,GUJARAT
2019-08-09T16:34:42+00:00,B07FWYXST,Chemistry Part I & II Class 12 with Free Car Anti Slip Mat (2016),1,381.0,391.0,68.58,School,GUWAHATI,ASSAM
2019-08-09T16:49:51+00:00,B07FWVWSV,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1008.0,169.66,competition ,KAYALPATTINAM,TAMIL NADU
2019-08-09T16:51:29+00:00,B07FWYXXW,science textbook for class 8th ncert,1,149.0,159.0,26.82,school,KARIMNAGAR,TELANGANA
2019-08-09T17:07:36+00:00,B07FWWWZZ,Science textbook for Class -7 - 2020 (NCERT),1,175.0,185.0,31.5,school,DHOLKA,GUJARAT
2019-08-09T17:07:49+00:00,B07FWWARZ,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,1,198.0,208.0,35.64,school,VARANASI,UTTAR PRADESH
2019-08-09T17:40:31+00:00,B07FWXXUW,science textbook for class 8th ncert,1,149.0,159.0,26.82,school,Songadh,GUJARAT
2019-08-09T17:49:08+00:00,B07FWVVVR,science textbook for class 8th ncert,1,149.0,159.0,26.82,school,BILIMORA,GUJARAT
2019-08-09T18:27:33+00:00,B07FWVVYU,"Lakshay Rajasthan 2020 Bhag 2 - Rajasthan ki Kala, Sanskrati vya Itihas",1,335.0,345.0,56.95,competition ,JAIPUR,RAJASTHAN
2019-08-09T18:51:48+00:00,B07FWXVYT,Together with Social Science Study Material for Class 9,1,420.0,430.0,75.6,school,MUMBAI,MAHARASHTRA
2019-08-09T21:46:35+00:00,B07FWWVZT,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,1,198.0,208.0,35.64,school,VIJAYAWADA,ANDHRA PRADESH
2019-08-10T04:27:11+00:00,B07FWVVTQ,Chemistry Part I & II Class 12 with Free Car Anti Slip Mat (2016),1,381.0,470.0,68.58,School,GREATER NOIDA,UTTAR PRADESH
2019-08-10T07:53:35+00:00,B07FWVVTU,Maths 8,1,138.0,227.0,24.84,school,NEW DELHI,DELHI
2019-08-10T08:44:48+00:00,B07FWVURW,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1077.0,169.66,competition ,PUNE,MAHARASHTRA
2019-08-10T08:46:53+00:00,B07FWXVWR,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1077.0,169.66,competition ,Khadur sahib,PUNJAB
2019-08-10T09:03:54+00:00,B07FWVYSS,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1,840.0,929.0,109.2,college,ROURKELA,ODISHA
2019-08-10T10:53:38+00:00,B07FWWVRX,Principles of Microeconomics,1,638.5,727.5,83.005,college,BENGALURU,KARNATAKA
2019-08-10T11:48:51+00:00,B07FWVXXX,The Host,1,192.0,281.0,24.96,college,ALLAHABAD,UTTAR PRADESH
2019-08-10T12:11:53+00:00,B07FWYAUU,Rajasthan Ka Bhugool,1,200.0,279.0,26.0,college,JHALAWAR,RAJASTHAN
2019-08-10T12:57:14+00:00,B07FWVWWV,Chemistry Part I & II Class 12 with Free Car Anti Slip Mat (2016),1,381.0,470.0,68.58,School,THANE,MAHARASHTRA
2019-08-10T15:59:05+00:00,B07FWVWUX,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1077.0,169.66,competition ,Reengus,RAJASTHAN
2019-08-10T17:19:55+00:00,B07FWVUUU,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1077.0,169.66,competition ,NEW DELHI,DELHI
2019-08-11T02:33:22+00:00,B07FWVXZZ,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,1,157.0,246.0,28.26,school,AHMEDABAD,GUJARAT
2019-08-11T08:16:09+00:00,B07FWYTTV,Principles of Microeconomics,1,638.5,727.5,83.005,college,NAVI MUMBAI,MAHARASHTRA
2019-08-11T09:53:37+00:00,B07FWYAZV,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1,840.0,929.0,109.2,college,SATARA,MAHARASHTRA
2019-08-11T13:00:44+00:00,B07FWYSSS,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1087.0,169.66,competition ,AHMEDABAD,GUJARAT
2019-08-11T13:01:59+00:00,B07FWVXTS,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1087.0,169.66,competition ,SOLAPUR,MAHARASHTRA
2019-08-11T15:36:06+00:00,B07FWWAXR,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1077.0,169.66,competition ,JHUNJHUNU,RAJASTHAN
2019-08-11T15:37:31+00:00,B07FWVVXR,Principles of Microeconomics,1,638.5,727.5,83.005,college,GURUGRAM,HARYANA
2019-08-11T23:13:36+00:00,B07FWVXXR,Principles of Microeconomics,1,638.5,727.5,83.005,college,Ambad District Jalna,Maharashtra
2019-08-12T02:43:29+00:00,B07FWXUQQ,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2020-2020)Session by Dr. Ali,1,998.0,1087.0,169.66,competition ,AHMEDABAD,GUJARAT
2019-08-13T03:48:51+00:00,B07FWVWRT,Principles of Microeconomics,1,638.5,727.5,83.005,college,DARIBA,RAJASTHAN
2019-08-13T19:44:25+00:00,B07FWWAYQ,Principles of Microeconomics,1,638.5,727.5,83.005,college,THANE,MAHARASHTRA
2019-08-14T06:05:22+00:00,B07FWVWUU,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,309.0,39.6,School,VARANASI,UTTAR PRADESH
2019-08-14T06:59:08+00:00,B07FWVYRY,Principles of Microeconomics,1,638.5,727.5,83.005,college,BENGALURU,KARNATAKA
2019-08-14T09:40:18+00:00,B07FWWBQS,T.S. Grewal's Double Entry Book Keeping  - CBSE XI (Financial Accounting): Textbook for CBSE Class XI,1,635.0,714.0,114.3,school,Noida,UTTAR PRADESH
2019-08-15T12:52:33+00:00,B07FWVXWZ,Principles of Microeconomics,1,638.5,717.5,83.005,college,NEW DELHI,DELHI
2019-08-15T13:58:15+00:00,B07FWVVYQ,Maths 8,1,138.0,217.0,24.84,school,GURUGRAM,HARYANA
2019-08-15T17:59:25+00:00,B07FWWUTX,A Text Book of Optics,1,565.0,654.0,73.45,college,VADI,TAMIL NADU
2019-08-16T05:57:40+00:00,B07FWYSYT,T.S. Grewal's Double Entry Book Keeping (Section A) - ISC XII: Textbook for ISC Class 12,1,719.0,808.0,129.42,school,BHARUCH,GUJARAT
2019-08-16T06:31:19+00:00,B07FWVWYX,Principles of Microeconomics,1,638.5,727.5,83.005,college,SAGAR,MADHYA PRADESH
2019-08-16T09:02:15+00:00,B07FWVXSU,Principles of Microeconomics,1,638.5,717.5,83.005,college,JALANDHAR,PUNJAB
2019-08-16T13:53:57+00:00,B07FWXUWS,Principles of Microeconomics,1,638.5,727.5,83.005,college,BENGALURU,KARNATAKA
2019-08-16T14:39:11+00:00,B07FWVZZQ,Surveying - Vol. 2,1,494.0,583.0,64.22,college,RAIPUR,CHHATTISGARH
2019-08-17T14:51:26+00:00,B07FWYTTW,"Lakshay Rajasthan 2020 Bhag 2 - Rajasthan ki Kala, Sanskrati vya Itihas",1,335.0,414.0,56.95,competition ,RANIKHET,UTTARAKHAND
2019-08-18T09:05:13+00:00,B07FWYYSX,Principles of Microeconomics,1,638.5,717.5,83.005,college,NOIDA,UTTAR PRADESH
2019-08-18T13:46:20+00:00,B07FWXBVR,Principles of Microeconomics,1,638.5,727.5,83.005,college,AIZAWL,MIZORAM
2019-08-18T13:50:43+00:00,B07FWVVXR,Clinical Pathology Hematology And Blood Banking (For Dmlt Students),1,420.0,499.0,54.6,college,GURUGRAM,HARYANA
2019-08-18T15:54:59+00:00,B07FWVYZX,Principles of Microeconomics,1,638.5,727.5,83.005,college,SRIKAKULAM,ANDHRA PRADESH
2019-08-18T16:07:44+00:00,B07FWWAZQ,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,409.0,54.4,competition ,BENGALURU,KARNATAKA
2019-08-19T06:43:43+00:00,B07FWYTYR,T.S. Grewal's Double Entry Book Keeping (Section A) - ISC XII: Textbook for ISC Class 12,1,719.0,798.0,129.42,school,GURGAON,HARYANA
2019-08-19T08:24:41+00:00,B07FWYWUW,10 Last Years Solved Papers Commerce Stream: CBSE Class 12 for 2020 Examination,1,720.0,799.0,129.6,School,LUCKNOW,UTTAR PRADESH
2019-08-19T11:10:28+00:00,B07FWWYZV,Mathematics Textbook for Class - 6  - 650,1,285.0,364.0,51.3,school,NEW DELHI,DELHI
2019-08-19T13:11:57+00:00,B07FWYUZY,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,1,155.0,244.0,27.9,School,THANJAVUR,TAMIL NADU
2019-08-20T04:57:46+00:00,B07FWXXXZ,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,1,157.0,246.0,28.26,school,KAMALAPURAM,KARNATAKA
2019-08-20T11:31:42+00:00,B07FWVVWS,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,1,157.0,246.0,28.26,school,VIZIANAGARAM,ANDHRA PRADESH
2019-08-20T16:57:26+00:00,B07FWVXTZ,Principles of Microeconomics,1,638.5,727.5,83.005,college,PUNE,MAHARASHTRA
2019-08-21T07:54:02+00:00,B07FWVWXY,T.S. Grewal's Double Entry Book Keeping (Accounting for  Companies): Textbook for CBSE Class 12 - Vol. 2,1,235.0,314.0,42.3,school,KANPUR,UTTAR PRADESH
2019-08-21T12:34:36+00:00,B07FWYUUQ,T.S. Grewal's Double Entry Book Keeping (Accounting for  Companies): Textbook for CBSE Class 12 - Vol. 2,1,235.0,314.0,42.3,school,KANPUR,UTTAR PRADESH
2019-08-21T13:33:35+00:00,B07FWYUSZ,T.S. Grewal's Double Entry Book Keeping (Accounting for  Companies): Textbook for CBSE Class 12 - Vol. 2,1,235.0,314.0,42.3,school,LUCKNOW,UTTAR PRADESH
2019-08-21T14:27:39+00:00,B07FWVUVZ,Principles of Microeconomics,1,638.5,727.5,83.005,college,RIICO INDUSTRIAL AREA PALSANA,RAJASTHAN
2019-08-21T14:38:11+00:00,B07FWXTYY,T.S. Grewal's Double Entry Book Keeping (Accounting for  Companies): Textbook for CBSE Class 12 - Vol. 2,1,235.0,314.0,42.3,school,LUCKNOW,UTTAR PRADESH
2019-08-21T14:39:20+00:00,B07FWYUVR,T.S. Grewal's Double Entry Book Keeping (Accounting for  Companies): Textbook for CBSE Class 12 - Vol. 2,1,235.0,324.0,42.3,school,NAVSARI,GUJARAT
2019-08-21T18:25:09+00:00,B07FWVXWX,Principles of Microeconomics,1,638.5,727.5,83.005,college,PUNE,MAHARASHTRA
2019-08-22T03:35:56+00:00,B07FWYBXQ,"Lakshay Rajasthan 2020 Bhag 2 - Rajasthan ki Kala, Sanskrati vya Itihas",1,335.0,414.0,56.95,competition ,CHANDIGARH,CHANDIGARH
2019-08-22T04:16:02+00:00,B07FWXWZZ,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,309.0,39.6,School,PUNE,MAHARASHTRA
2019-08-22T04:30:38+00:00,B07FWVXVW,A Glossary of Literary Terms,1,225.0,304.0,40.5,School,PARBHANI,MAHARASHTRA
2019-08-22T11:14:56+00:00,B07FWXVQS,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,1,155.0,244.0,27.9,School,TEZPUR,ASSAM
2019-08-22T11:36:33+00:00,B07FWYWZZ,Principles of Microeconomics,1,638.5,707.5,83.005,college,JAIPUR,RAJASTHAN
2019-08-22T12:41:58+00:00,B07FWXUQZ,Reinforced Concrete: Limit State Design 7th Edition,1,550.0,629.0,71.5,college,Lakhimpur Kheri,UTTAR PRADESH
2019-08-23T04:13:35+00:00,B07FWXWQW,Principles of Microeconomics,1,638.5,707.5,83.005,college,BAGRU,RAJASTHAN
2019-08-23T04:45:26+00:00,B07FWYYVZ,Principles of Microeconomics,1,638.5,727.5,83.005,college,KOLKATA,WEST BENGAL
2019-08-23T05:04:45+00:00,B07FWVWWU,Principles of Microeconomics,1,638.5,727.5,83.005,college,BENGALURU,KARNATAKA
2019-08-23T05:49:06+00:00,B07FWWBTX,Principles of Microeconomics,1,638.5,717.5,83.005,college,GURGAON,HARYANA
2019-08-23T08:21:30+00:00,B07FWWTUW,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,299.0,39.6,School,NEW DELHI,DELHI
2019-08-23T10:44:04+00:00,B07FWXBZY,English 9th class workbook Words & Expression Ncert,1,180.0,269.0,32.4,School,MANGALAGIRI,ANDHRA PRADESH
2019-08-23T11:56:34+00:00,B07FWVWQY,"Combo of three NCERT books social science class 7 CBSE- history, geography and political",1,240.0,329.0,43.2,School,NEW DELHI,DELHI
2019-08-24T04:51:20+00:00,B07FWYXYY,Principles of Microeconomics,2,1277.0,1356.0,166.01,college,GREATER NOIDA,UTTAR PRADESH
2019-08-24T05:14:02+00:00,B07FWVVTS,Principles of Microeconomics,1,638.5,717.5,83.005,college,GURGAON,HARYANA
2019-08-24T06:07:20+00:00,B07FWXBQZ,Principles of Microeconomics,1,638.5,727.5,83.005,college,KOKRAJHAR,ASSAM
2019-08-24T07:13:33+00:00,B07FWVUUR,Principles of Microeconomics,1,638.5,727.5,83.005,college,NAVI MUMBAI,MAHARASHTRA
2019-08-24T08:33:26+00:00,B07FWVWRX,English Grammar for Today: A New Introduction,1,959.0,1048.0,172.62,School,GREATER NOIDA,UTTAR PRADESH
2019-08-24T13:16:46+00:00,B07FWXAQV,A Textbook of Fluid Mechanics,1,490.0,579.0,63.7,college,PARBHANI,MAHARASHTRA
2019-08-24T14:39:43+00:00,B07FWYVQV,A Textbook of Fluid Mechanics,1,490.0,579.0,63.7,college,Sangli,Maharashtra
2019-08-25T10:25:41+00:00,B07FWVVVR,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,309.0,39.6,School,BILIMORA,GUJARAT
2019-08-25T14:41:41+00:00,B07FWWSXT,Textbook of Physiology Vol I & II,1,1200.0,1289.0,156.0,college,PORT BLAIR,ANDAMAN & NICOBAR ISLANDS
2019-08-25T16:19:58+00:00,B07FWWTTW,English 9th class workbook Words & Expression Ncert,1,180.0,259.0,32.4,School,LUCKNOW,UTTAR PRADESH
2019-08-26T12:56:03+00:00,B07FWWWSX,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,309.0,39.6,School,VIJAYAWADA,ANDHRA PRADESH
2019-08-26T12:56:19+00:00,B07FWWZSU,Micro Economic Theory,1,310.0,399.0,40.3,college,BHILAI,CHHATTISGARH
2019-08-26T13:50:33+00:00,B07FWVVUS,A Textbook of Fluid Mechanics,1,490.0,579.0,63.7,college,Malad east,MAHARASHTRA
2019-08-27T04:07:07+00:00,B07FWXUWW,Ordinary and Partial Differential Equations,1,899.0,978.0,116.87,college,DAURALA,UTTAR PRADESH
2019-08-27T05:16:43+00:00,B07FWXVSS,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,309.0,39.6,School,PATNA,BIHAR
2019-08-27T06:52:11+00:00,B07FWWARW,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,309.0,39.6,School,BIHARSHARIF,BIHAR
2019-08-27T07:57:08+00:00,B07FWVAQY,Micro Economic Theory,1,310.0,399.0,40.3,college,KARAIKKUDI,TAMIL NADU
2019-08-27T09:39:05+00:00,B07FWYSTW,Data Structures and Algorithms Made Easy : Second Edition: Data Structure and Algorithmic Puzzles,1,1450.0,1539.0,188.5,college,BHOPAL,MADHYA PRADESH
2019-08-27T14:34:42+00:00,B07FWXWZW,Micro Economic Theory,1,310.0,379.0,40.3,college,JAIPUR,RAJASTHAN
2019-08-28T04:39:10+00:00,B07FWVVVS,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,309.0,39.6,School,Badlapur,MAHARASHTRA
2019-08-28T05:12:36+00:00,B07FWVUVY,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,299.0,39.6,School,JAIPUR,RAJASTHAN
2019-08-28T06:02:25+00:00,B07FWWZVT,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,309.0,39.6,School,Chennai,Tamilnadu
2019-08-28T08:30:51+00:00,B07FWVXRS,Ordinary and Partial Differential Equations,1,899.0,968.0,116.87,college,JAIPUR,RAJASTHAN
2019-08-28T09:15:06+00:00,B07FWXBQS,"Combo of three NCERT books social science class 7 CBSE- history, geography and political",1,240.0,329.0,43.2,School,DONKA,ASSAM
2019-08-28T15:22:53+00:00,B07FWWZXT,"NCERT Combo Pack for Science Students Class 12 (Physics Part 1&2,Chemistry Part 1&2,English-Flamingo&Vistas,Maths Part 1&2)with Free Two Car Anti Slip Mat",1,1110.0,1199.0,199.8,school,CHENNAI,TAMIL NADU
2019-08-28T19:06:02+00:00,B07FWVBRS,A Textbook of Fluid Mechanics,1,490.0,579.0,63.7,college,ERNAKULAM,KERALA
2019-08-29T03:04:04+00:00,B07FWWVSY,"Combo of three NCERT books social science class 7 CBSE- history, geography and political",1,240.0,319.0,43.2,School,NEHTAUR,UTTAR PRADESH
2019-08-29T05:27:10+00:00,B07FWVAXX,Mathematics Textbook for Class - 6  - 650,1,285.0,374.0,51.3,school,Thrissur,KERALA
2019-08-29T07:36:35+00:00,B07FWXBQX,Micro Economic Theory,1,310.0,389.0,40.3,college,JALOR,RAJASTHAN
2019-08-29T09:01:33+00:00,B07FWWVRZ,English Grammar for Today: A New Introduction,1,959.0,1048.0,172.62,School,AMBERNATH,MAHARASHTRA
2019-08-29T11:25:10+00:00,B07FWWBQR,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,309.0,39.6,School,MUMBAI,MAHARASHTRA
2019-08-29T19:51:00+00:00,B07FWVBRZ,Ordinary and Partial Differential Equations,1,899.0,988.0,116.87,college,AMARKANTAK,MADHYA PRADESH
2019-08-30T07:31:27+00:00,B07FWVVWQ,Chemistry Part I & II Class 12 with Free Car Anti Slip Mat (2016),3,1143.0,1232.0,205.74,School,JALGAON,MAHARASHTRA
2019-08-30T07:45:21+00:00,B07FWVXVX,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,309.0,39.6,School,NEW DELHI,DELHI
2019-08-30T14:41:19+00:00,B07FWVWZZ,"Combo of three NCERT books social science class 7 CBSE- history, geography and political",1,240.0,329.0,43.2,School,TIRUPPUR,TAMIL NADU
2019-08-30T15:35:30+00:00,B07FWXTZV,Chemistry Part I & II Class 12 with Free Car Anti Slip Mat (2016),1,381.0,470.0,68.58,School,KURNOOL,ANDHRA PRADESH
2019-08-30T15:44:58+00:00,B07FWVXTQ,Principles of Microeconomics,1,638.5,727.5,83.005,college,SATARA,MAHARASHTRA
2019-08-30T20:33:42+00:00,B07FWYTYQ,Principles of Microeconomics,1,638.5,727.5,83.005,college,BENGALURU,KARNATAKA
2019-08-31T08:27:48+00:00,B07FWVXQS,UNIX CONCEPTS AND APPLICATIONS,1,469.5,558.5,61.035,college,MAHOOR,MAHARASHTRA
2019-08-31T09:42:40+00:00,B07FWVYZW,UNIX CONCEPTS AND APPLICATIONS,1,469.5,558.5,61.035,college,MUMBAI,MAHARASHTRA
2019-08-31T14:19:09+00:00,B07FWVBWQ,Maths 8,1,138.0,217.0,24.84,school,NOIDA,UTTAR PRADESH
2019-08-31T16:27:33+00:00,B07FWYUWV,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,DHAKUAKHANA,ASSAM
2019-08-31T17:50:40+00:00,B07FWWVYU,Principles of Microeconomics,1,638.5,717.5,83.005,college,GREATER NOIDA,UTTAR PRADESH
2019-09-01T03:56:30+00:00,B07FWVYYW,"Combo of three NCERT books social science class 7 CBSE- history, geography and political",1,240.0,290.82,43.2,School,"Hendrapada, BADLAPUR West",MAHARASHTRA
2019-09-01T03:56:30+00:00,B07FWXYUS,NCERT Science And Mathematics - Textbook For Class 7 Education 2020 ( Set Of 2 Books ),1,207.0,245.18,37.26,school,BHUBANESWAR,ODISHA
2019-09-01T04:03:46+00:00,B07FWVWSR,Science textbook for Class -7 - 2020 (NCERT),2,350.0,439.0,63.0,school,LUCKNOW,UTTAR PRADESH
2019-09-01T11:14:47+00:00,B07FWXBSZ,NCERT Science And Mathematics - Textbook For Class 7 Education 2020 ( Set Of 2 Books ),1,207.0,296.0,37.26,school,Solapur,Maharashtra
2019-09-01T13:57:53+00:00,B07FWWAUZ,RAS MAIN EXAM SAMAJSHASTRA PRABHNDHAN LEKHANKAN,1,315.0,394.0,53.55,competition ,DHAULPUR,RAJASTHAN
2019-09-01T17:29:04+00:00,B07FWVXUX,NCERT Science And Mathematics - Textbook For Class 7 Education 2020 ( Set Of 2 Books ),1,207.0,296.0,37.26,school,FARIDABAD,HARYANA
2019-09-02T02:49:46+00:00,B07FWVYWX,"NCERT Combo Pack for Science Students Class 12 (Physics Part 1&2,Chemistry Part 1&2,English-Flamingo&Vistas,Maths Part 1&2)with Free Two Car Anti Slip Mat",1,1110.0,1199.0,199.8,school,BULDANA,MAHARASHTRA
2019-09-02T07:03:49+00:00,B07FWVUVY,Principles of Microeconomics,1,638.5,717.5,83.005,college,JAIPUR,RAJASTHAN
2019-09-02T07:17:11+00:00,B07FWVXTZ,NCERT Science And Mathematics - Textbook For Class 7 Education 2020 ( Set Of 2 Books ),1,207.0,296.0,37.26,school,PUNE,MAHARASHTRA
2019-09-02T10:43:17+00:00,B07FWXBYS,Reinforced Concrete: Limit State Design 7th Edition,1,550.0,639.0,71.5,college,WARANGAL,TELANGANA
2019-09-02T11:48:02+00:00,B07FWWAUY,Reinforced Concrete: Limit State Design 7th Edition,1,550.0,639.0,71.5,college,WARANGAL,TELANGANA
2019-09-02T11:53:58+00:00,B07FWXBRQ,Objective NCERT at Your Fingertips for NEET-AIIMS - Biology (Old Edition),1,615.0,694.0,104.55,competition ,KAIMGANJ,UTTAR PRADESH
2019-09-02T17:00:41+00:00,B07FWVWUU,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,VARANASI,UTTAR PRADESH
2019-09-02T18:16:51+00:00,B07FWWXTU,Principles of Microeconomics,1,638.5,727.5,83.005,college,SILIGURI,WEST BENGAL
2019-09-02T19:40:45+00:00,B07FWWSYR,"Combo of three NCERT books social science class 7 CBSE- history, geography and political",1,240.0,329.0,43.2,School,MUMBAI,MAHARASHTRA
2019-09-02T20:07:36+00:00,B07FWYVRY,Science textbook for Class -7 - 2020 (NCERT),1,175.0,254.0,31.5,school,BAREILLY,UTTAR PRADESH
2019-09-03T03:32:02+00:00,B07FWVUUU,Maths 8,1,138.0,227.0,24.84,school,NEW DELHI,DELHI
